post_id,post_type,likes,comments,date_posted,vectorize,content,metadata,username
3485979788280300403,static-image,24345,133,2024-10-24T14:46:35,"A post with username:""arshgoyalyt"", post_id: ""3485979788280300403"", post_type: ""static-image"", likes: 24345, comments: 133, date_posted: ""2024-10-24T14:46:35"".","A post with username:""arshgoyalyt"", post_id: ""3485979788280300403"", post_type: ""static-image"", likes: 24345, comments: 133, date_posted: ""2024-10-24T14:46:35"".","{'post_type': 'static-image', 'username': 'arshgoyalyt'}",arshgoyalyt
3222263081887256391,static-image,22537,92,2023-10-26T18:08:34,"A post with username:""arshgoyalyt"", post_id: ""3222263081887256391"", post_type: ""static-image"", likes: 22537, comments: 92, date_posted: ""2023-10-26T18:08:34"".","A post with username:""arshgoyalyt"", post_id: ""3222263081887256391"", post_type: ""static-image"", likes: 22537, comments: 92, date_posted: ""2023-10-26T18:08:34"".","{'post_type': 'static-image', 'username': 'arshgoyalyt'}",arshgoyalyt
3269306868398720151,reels,4857,77,2023-12-30T15:57:21,"A post with username:""arshgoyalyt"", post_id: ""3269306868398720151"", post_type: ""reels"", likes: 4857, comments: 77, date_posted: ""2023-12-30T15:57:21"".","A post with username:""arshgoyalyt"", post_id: ""3269306868398720151"", post_type: ""reels"", likes: 4857, comments: 77, date_posted: ""2023-12-30T15:57:21"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3538929025751589428,reels,1330,63,2025-01-05T16:08:48,"A post with username:""arshgoyalyt"", post_id: ""3538929025751589428"", post_type: ""reels"", likes: 1330, comments: 63, date_posted: ""2025-01-05T16:08:48"".","A post with username:""arshgoyalyt"", post_id: ""3538929025751589428"", post_type: ""reels"", likes: 1330, comments: 63, date_posted: ""2025-01-05T16:08:48"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3538669895357133640,reels,1041,6,2025-01-05T07:42:25,"A post with username:""arshgoyalyt"", post_id: ""3538669895357133640"", post_type: ""reels"", likes: 1041, comments: 6, date_posted: ""2025-01-05T07:42:25"".","A post with username:""arshgoyalyt"", post_id: ""3538669895357133640"", post_type: ""reels"", likes: 1041, comments: 6, date_posted: ""2025-01-05T07:42:25"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3538127207685486386,reels,1557,32,2025-01-04T13:34:46,"A post with username:""arshgoyalyt"", post_id: ""3538127207685486386"", post_type: ""reels"", likes: 1557, comments: 32, date_posted: ""2025-01-04T13:34:46"".","A post with username:""arshgoyalyt"", post_id: ""3538127207685486386"", post_type: ""reels"", likes: 1557, comments: 32, date_posted: ""2025-01-04T13:34:46"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3537412241515229129,reels,1904,89,2025-01-03T13:59:20,"A post with username:""arshgoyalyt"", post_id: ""3537412241515229129"", post_type: ""reels"", likes: 1904, comments: 89, date_posted: ""2025-01-03T13:59:20"".","A post with username:""arshgoyalyt"", post_id: ""3537412241515229129"", post_type: ""reels"", likes: 1904, comments: 89, date_posted: ""2025-01-03T13:59:20"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3536754590032826364,reels,6192,103,2025-01-02T16:24:56,"A post with username:""arshgoyalyt"", post_id: ""3536754590032826364"", post_type: ""reels"", likes: 6192, comments: 103, date_posted: ""2025-01-02T16:24:56"".","A post with username:""arshgoyalyt"", post_id: ""3536754590032826364"", post_type: ""reels"", likes: 6192, comments: 103, date_posted: ""2025-01-02T16:24:56"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3535887508386825197,reels,1321,433,2025-01-01T11:28:05,"A post with username:""arshgoyalyt"", post_id: ""3535887508386825197"", post_type: ""reels"", likes: 1321, comments: 433, date_posted: ""2025-01-01T11:28:05"".","A post with username:""arshgoyalyt"", post_id: ""3535887508386825197"", post_type: ""reels"", likes: 1321, comments: 433, date_posted: ""2025-01-01T11:28:05"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3535298888042866915,static-image,12239,37,2024-12-31T15:54:50,"A post with username:""arshgoyalyt"", post_id: ""3535298888042866915"", post_type: ""static-image"", likes: 12239, comments: 37, date_posted: ""2024-12-31T15:54:50"".","A post with username:""arshgoyalyt"", post_id: ""3535298888042866915"", post_type: ""static-image"", likes: 12239, comments: 37, date_posted: ""2024-12-31T15:54:50"".","{'post_type': 'static-image', 'username': 'arshgoyalyt'}",arshgoyalyt
3535152219456487920,reels,572,22,2024-12-31T11:07:19,"A post with username:""arshgoyalyt"", post_id: ""3535152219456487920"", post_type: ""reels"", likes: 572, comments: 22, date_posted: ""2024-12-31T11:07:19"".","A post with username:""arshgoyalyt"", post_id: ""3535152219456487920"", post_type: ""reels"", likes: 572, comments: 22, date_posted: ""2024-12-31T11:07:19"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3535056262622428062,reels,2402,1662,2024-12-31T07:57:52,"A post with username:""arshgoyalyt"", post_id: ""3535056262622428062"", post_type: ""reels"", likes: 2402, comments: 1662, date_posted: ""2024-12-31T07:57:52"".","A post with username:""arshgoyalyt"", post_id: ""3535056262622428062"", post_type: ""reels"", likes: 2402, comments: 1662, date_posted: ""2024-12-31T07:57:52"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3534511123982326421,reels,1515,145,2024-12-30T13:51:05,"A post with username:""arshgoyalyt"", post_id: ""3534511123982326421"", post_type: ""reels"", likes: 1515, comments: 145, date_posted: ""2024-12-30T13:51:05"".","A post with username:""arshgoyalyt"", post_id: ""3534511123982326421"", post_type: ""reels"", likes: 1515, comments: 145, date_posted: ""2024-12-30T13:51:05"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3533117461521904542,reels,4574,18,2024-12-28T15:43:59,"A post with username:""arshgoyalyt"", post_id: ""3533117461521904542"", post_type: ""reels"", likes: 4574, comments: 18, date_posted: ""2024-12-28T15:43:59"".","A post with username:""arshgoyalyt"", post_id: ""3533117461521904542"", post_type: ""reels"", likes: 4574, comments: 18, date_posted: ""2024-12-28T15:43:59"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3532923385581324855,reels,3223,16,2024-12-28T09:20:29,"A post with username:""arshgoyalyt"", post_id: ""3532923385581324855"", post_type: ""reels"", likes: 3223, comments: 16, date_posted: ""2024-12-28T09:20:29"".","A post with username:""arshgoyalyt"", post_id: ""3532923385581324855"", post_type: ""reels"", likes: 3223, comments: 16, date_posted: ""2024-12-28T09:20:29"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3526510907584860150,reels,841,573,2024-12-19T13:07:04,"A post with username:""arshgoyalyt"", post_id: ""3526510907584860150"", post_type: ""reels"", likes: 841, comments: 573, date_posted: ""2024-12-19T13:07:04"".","A post with username:""arshgoyalyt"", post_id: ""3526510907584860150"", post_type: ""reels"", likes: 841, comments: 573, date_posted: ""2024-12-19T13:07:04"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3523600996450240937,reels,9342,31,2024-12-15T12:39:26,"A post with username:""arshgoyalyt"", post_id: ""3523600996450240937"", post_type: ""reels"", likes: 9342, comments: 31, date_posted: ""2024-12-15T12:39:26"".","A post with username:""arshgoyalyt"", post_id: ""3523600996450240937"", post_type: ""reels"", likes: 9342, comments: 31, date_posted: ""2024-12-15T12:39:26"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3521476180098123512,reels,793,115,2024-12-12T14:13:44,"A post with username:""arshgoyalyt"", post_id: ""3521476180098123512"", post_type: ""reels"", likes: 793, comments: 115, date_posted: ""2024-12-12T14:13:44"".","A post with username:""arshgoyalyt"", post_id: ""3521476180098123512"", post_type: ""reels"", likes: 793, comments: 115, date_posted: ""2024-12-12T14:13:44"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3520747004323775635,reels,3514,21,2024-12-11T14:07:15,"A post with username:""arshgoyalyt"", post_id: ""3520747004323775635"", post_type: ""reels"", likes: 3514, comments: 21, date_posted: ""2024-12-11T14:07:15"".","A post with username:""arshgoyalyt"", post_id: ""3520747004323775635"", post_type: ""reels"", likes: 3514, comments: 21, date_posted: ""2024-12-11T14:07:15"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3520003915657480941,reels,1364,42,2024-12-10T13:30:07,"A post with username:""arshgoyalyt"", post_id: ""3520003915657480941"", post_type: ""reels"", likes: 1364, comments: 42, date_posted: ""2024-12-10T13:30:07"".","A post with username:""arshgoyalyt"", post_id: ""3520003915657480941"", post_type: ""reels"", likes: 1364, comments: 42, date_posted: ""2024-12-10T13:30:07"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3519256768840479086,reels,3012,2813,2024-12-09T12:43:24,"A post with username:""arshgoyalyt"", post_id: ""3519256768840479086"", post_type: ""reels"", likes: 3012, comments: 2813, date_posted: ""2024-12-09T12:43:24"".","A post with username:""arshgoyalyt"", post_id: ""3519256768840479086"", post_type: ""reels"", likes: 3012, comments: 2813, date_posted: ""2024-12-09T12:43:24"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3518412320028225658,reels,1368,23,2024-12-08T08:44:50,"A post with username:""arshgoyalyt"", post_id: ""3518412320028225658"", post_type: ""reels"", likes: 1368, comments: 23, date_posted: ""2024-12-08T08:44:50"".","A post with username:""arshgoyalyt"", post_id: ""3518412320028225658"", post_type: ""reels"", likes: 1368, comments: 23, date_posted: ""2024-12-08T08:44:50"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3516398761094017397,reels,4217,1644,2024-12-05T14:07:36,"A post with username:""arshgoyalyt"", post_id: ""3516398761094017397"", post_type: ""reels"", likes: 4217, comments: 1644, date_posted: ""2024-12-05T14:07:36"".","A post with username:""arshgoyalyt"", post_id: ""3516398761094017397"", post_type: ""reels"", likes: 4217, comments: 1644, date_posted: ""2024-12-05T14:07:36"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3507764087614480269,static-image,3928,36,2024-11-23T16:08:06,"A post with username:""arshgoyalyt"", post_id: ""3507764087614480269"", post_type: ""static-image"", likes: 3928, comments: 36, date_posted: ""2024-11-23T16:08:06"".","A post with username:""arshgoyalyt"", post_id: ""3507764087614480269"", post_type: ""static-image"", likes: 3928, comments: 36, date_posted: ""2024-11-23T16:08:06"".","{'post_type': 'static-image', 'username': 'arshgoyalyt'}",arshgoyalyt
3507686979278096729,reels,1649,59,2024-11-23T13:40:44,"A post with username:""arshgoyalyt"", post_id: ""3507686979278096729"", post_type: ""reels"", likes: 1649, comments: 59, date_posted: ""2024-11-23T13:40:44"".","A post with username:""arshgoyalyt"", post_id: ""3507686979278096729"", post_type: ""reels"", likes: 1649, comments: 59, date_posted: ""2024-11-23T13:40:44"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3506926612203235369,reels,1773,1228,2024-11-22T12:28:06,"A post with username:""arshgoyalyt"", post_id: ""3506926612203235369"", post_type: ""reels"", likes: 1773, comments: 1228, date_posted: ""2024-11-22T12:28:06"".","A post with username:""arshgoyalyt"", post_id: ""3506926612203235369"", post_type: ""reels"", likes: 1773, comments: 1228, date_posted: ""2024-11-22T12:28:06"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3506251176274473295,reels,1910,236,2024-11-21T14:12:04,"A post with username:""arshgoyalyt"", post_id: ""3506251176274473295"", post_type: ""reels"", likes: 1910, comments: 236, date_posted: ""2024-11-21T14:12:04"".","A post with username:""arshgoyalyt"", post_id: ""3506251176274473295"", post_type: ""reels"", likes: 1910, comments: 236, date_posted: ""2024-11-21T14:12:04"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3505454896451416388,reels,2439,36,2024-11-20T11:52:50,"A post with username:""arshgoyalyt"", post_id: ""3505454896451416388"", post_type: ""reels"", likes: 2439, comments: 36, date_posted: ""2024-11-20T11:52:50"".","A post with username:""arshgoyalyt"", post_id: ""3505454896451416388"", post_type: ""reels"", likes: 2439, comments: 36, date_posted: ""2024-11-20T11:52:50"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3503283027044374119,static-image,5284,27,2024-11-17T11:45:02,"A post with username:""arshgoyalyt"", post_id: ""3503283027044374119"", post_type: ""static-image"", likes: 5284, comments: 27, date_posted: ""2024-11-17T11:45:02"".","A post with username:""arshgoyalyt"", post_id: ""3503283027044374119"", post_type: ""static-image"", likes: 5284, comments: 27, date_posted: ""2024-11-17T11:45:02"".","{'post_type': 'static-image', 'username': 'arshgoyalyt'}",arshgoyalyt
3500409982384199829,reels,588,14,2024-11-13T12:54:34,"A post with username:""arshgoyalyt"", post_id: ""3500409982384199829"", post_type: ""reels"", likes: 588, comments: 14, date_posted: ""2024-11-13T12:54:34"".","A post with username:""arshgoyalyt"", post_id: ""3500409982384199829"", post_type: ""reels"", likes: 588, comments: 14, date_posted: ""2024-11-13T12:54:34"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3498354136301891596,reels,1152,26,2024-11-10T16:33:48,"A post with username:""arshgoyalyt"", post_id: ""3498354136301891596"", post_type: ""reels"", likes: 1152, comments: 26, date_posted: ""2024-11-10T16:33:48"".","A post with username:""arshgoyalyt"", post_id: ""3498354136301891596"", post_type: ""reels"", likes: 1152, comments: 26, date_posted: ""2024-11-10T16:33:48"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3492554226238675389,static-image,10217,46,2024-11-02T16:28:49,"A post with username:""arshgoyalyt"", post_id: ""3492554226238675389"", post_type: ""static-image"", likes: 10217, comments: 46, date_posted: ""2024-11-02T16:28:49"".","A post with username:""arshgoyalyt"", post_id: ""3492554226238675389"", post_type: ""static-image"", likes: 10217, comments: 46, date_posted: ""2024-11-02T16:28:49"".","{'post_type': 'static-image', 'username': 'arshgoyalyt'}",arshgoyalyt
3491804402677680941,static-image,16226,30,2024-11-01T15:39:03,"A post with username:""arshgoyalyt"", post_id: ""3491804402677680941"", post_type: ""static-image"", likes: 16226, comments: 30, date_posted: ""2024-11-01T15:39:03"".","A post with username:""arshgoyalyt"", post_id: ""3491804402677680941"", post_type: ""static-image"", likes: 16226, comments: 30, date_posted: ""2024-11-01T15:39:03"".","{'post_type': 'static-image', 'username': 'arshgoyalyt'}",arshgoyalyt
3488064891042951649,reels,4101,55,2024-10-27T11:58:27,"A post with username:""arshgoyalyt"", post_id: ""3488064891042951649"", post_type: ""reels"", likes: 4101, comments: 55, date_posted: ""2024-10-27T11:58:27"".","A post with username:""arshgoyalyt"", post_id: ""3488064891042951649"", post_type: ""reels"", likes: 4101, comments: 55, date_posted: ""2024-10-27T11:58:27"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3486636083433820627,reels,35987,168,2024-10-25T12:34:17,"A post with username:""arshgoyalyt"", post_id: ""3486636083433820627"", post_type: ""reels"", likes: 35987, comments: 168, date_posted: ""2024-10-25T12:34:17"".","A post with username:""arshgoyalyt"", post_id: ""3486636083433820627"", post_type: ""reels"", likes: 35987, comments: 168, date_posted: ""2024-10-25T12:34:17"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3478667891109345102,reels,750,439,2024-10-14T12:43:01,"A post with username:""arshgoyalyt"", post_id: ""3478667891109345102"", post_type: ""reels"", likes: 750, comments: 439, date_posted: ""2024-10-14T12:43:01"".","A post with username:""arshgoyalyt"", post_id: ""3478667891109345102"", post_type: ""reels"", likes: 750, comments: 439, date_posted: ""2024-10-14T12:43:01"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3477992773916908856,reels,1683,37,2024-10-13T14:26:14,"A post with username:""arshgoyalyt"", post_id: ""3477992773916908856"", post_type: ""reels"", likes: 1683, comments: 37, date_posted: ""2024-10-13T14:26:14"".","A post with username:""arshgoyalyt"", post_id: ""3477992773916908856"", post_type: ""reels"", likes: 1683, comments: 37, date_posted: ""2024-10-13T14:26:14"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3476631150273771149,reels,6033,20,2024-10-11T17:13:45,"A post with username:""arshgoyalyt"", post_id: ""3476631150273771149"", post_type: ""reels"", likes: 6033, comments: 20, date_posted: ""2024-10-11T17:13:45"".","A post with username:""arshgoyalyt"", post_id: ""3476631150273771149"", post_type: ""reels"", likes: 6033, comments: 20, date_posted: ""2024-10-11T17:13:45"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3472912895962498448,reels,1968,21,2024-10-06T14:08:47,"A post with username:""arshgoyalyt"", post_id: ""3472912895962498448"", post_type: ""reels"", likes: 1968, comments: 21, date_posted: ""2024-10-06T14:08:47"".","A post with username:""arshgoyalyt"", post_id: ""3472912895962498448"", post_type: ""reels"", likes: 1968, comments: 21, date_posted: ""2024-10-06T14:08:47"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3469339758880644421,reels,1533,264,2024-10-01T15:47:48,"A post with username:""arshgoyalyt"", post_id: ""3469339758880644421"", post_type: ""reels"", likes: 1533, comments: 264, date_posted: ""2024-10-01T15:47:48"".","A post with username:""arshgoyalyt"", post_id: ""3469339758880644421"", post_type: ""reels"", likes: 1533, comments: 264, date_posted: ""2024-10-01T15:47:48"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3467105663761258515,static-image,13933,55,2024-09-28T13:47:04,"A post with username:""arshgoyalyt"", post_id: ""3467105663761258515"", post_type: ""static-image"", likes: 13933, comments: 55, date_posted: ""2024-09-28T13:47:04"".","A post with username:""arshgoyalyt"", post_id: ""3467105663761258515"", post_type: ""static-image"", likes: 13933, comments: 55, date_posted: ""2024-09-28T13:47:04"".","{'post_type': 'static-image', 'username': 'arshgoyalyt'}",arshgoyalyt
3467092769984164337,reels,1076,88,2024-09-28T13:23:27,"A post with username:""arshgoyalyt"", post_id: ""3467092769984164337"", post_type: ""reels"", likes: 1076, comments: 88, date_posted: ""2024-09-28T13:23:27"".","A post with username:""arshgoyalyt"", post_id: ""3467092769984164337"", post_type: ""reels"", likes: 1076, comments: 88, date_posted: ""2024-09-28T13:23:27"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3458393932998573532,static-image,8819,47,2024-09-16T13:18:25,"A post with username:""arshgoyalyt"", post_id: ""3458393932998573532"", post_type: ""static-image"", likes: 8819, comments: 47, date_posted: ""2024-09-16T13:18:25"".","A post with username:""arshgoyalyt"", post_id: ""3458393932998573532"", post_type: ""static-image"", likes: 8819, comments: 47, date_posted: ""2024-09-16T13:18:25"".","{'post_type': 'static-image', 'username': 'arshgoyalyt'}",arshgoyalyt
3444723358235791234,reels,1706,35,2024-08-28T16:39:53,"A post with username:""arshgoyalyt"", post_id: ""3444723358235791234"", post_type: ""reels"", likes: 1706, comments: 35, date_posted: ""2024-08-28T16:39:53"".","A post with username:""arshgoyalyt"", post_id: ""3444723358235791234"", post_type: ""reels"", likes: 1706, comments: 35, date_posted: ""2024-08-28T16:39:53"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3436726540451994179,static-image,12452,32,2024-08-17T15:49:11,"A post with username:""arshgoyalyt"", post_id: ""3436726540451994179"", post_type: ""static-image"", likes: 12452, comments: 32, date_posted: ""2024-08-17T15:49:11"".","A post with username:""arshgoyalyt"", post_id: ""3436726540451994179"", post_type: ""static-image"", likes: 12452, comments: 32, date_posted: ""2024-08-17T15:49:11"".","{'post_type': 'static-image', 'username': 'arshgoyalyt'}",arshgoyalyt
3431585352836430179,static-image,10640,61,2024-08-10T13:34:33,"A post with username:""arshgoyalyt"", post_id: ""3431585352836430179"", post_type: ""static-image"", likes: 10640, comments: 61, date_posted: ""2024-08-10T13:34:33"".","A post with username:""arshgoyalyt"", post_id: ""3431585352836430179"", post_type: ""static-image"", likes: 10640, comments: 61, date_posted: ""2024-08-10T13:34:33"".","{'post_type': 'static-image', 'username': 'arshgoyalyt'}",arshgoyalyt
3430911611297246901,reels,4003,23,2024-08-09T15:19:39,"A post with username:""arshgoyalyt"", post_id: ""3430911611297246901"", post_type: ""reels"", likes: 4003, comments: 23, date_posted: ""2024-08-09T15:19:39"".","A post with username:""arshgoyalyt"", post_id: ""3430911611297246901"", post_type: ""reels"", likes: 4003, comments: 23, date_posted: ""2024-08-09T15:19:39"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3426981617714096078,static-image,22998,33,2024-08-04T05:07:45,"A post with username:""arshgoyalyt"", post_id: ""3426981617714096078"", post_type: ""static-image"", likes: 22998, comments: 33, date_posted: ""2024-08-04T05:07:45"".","A post with username:""arshgoyalyt"", post_id: ""3426981617714096078"", post_type: ""static-image"", likes: 22998, comments: 33, date_posted: ""2024-08-04T05:07:45"".","{'post_type': 'static-image', 'username': 'arshgoyalyt'}",arshgoyalyt
3424289758889673007,reels,26354,5054,2024-07-31T12:00:12,"A post with username:""arshgoyalyt"", post_id: ""3424289758889673007"", post_type: ""reels"", likes: 26354, comments: 5054, date_posted: ""2024-07-31T12:00:12"".","A post with username:""arshgoyalyt"", post_id: ""3424289758889673007"", post_type: ""reels"", likes: 26354, comments: 5054, date_posted: ""2024-07-31T12:00:12"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3423564253257467069,reels,7584,206,2024-07-30T12:05:34,"A post with username:""arshgoyalyt"", post_id: ""3423564253257467069"", post_type: ""reels"", likes: 7584, comments: 206, date_posted: ""2024-07-30T12:05:34"".","A post with username:""arshgoyalyt"", post_id: ""3423564253257467069"", post_type: ""reels"", likes: 7584, comments: 206, date_posted: ""2024-07-30T12:05:34"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3422867471252540009,reels,4127,361,2024-07-29T12:56:00,"A post with username:""arshgoyalyt"", post_id: ""3422867471252540009"", post_type: ""reels"", likes: 4127, comments: 361, date_posted: ""2024-07-29T12:56:00"".","A post with username:""arshgoyalyt"", post_id: ""3422867471252540009"", post_type: ""reels"", likes: 4127, comments: 361, date_posted: ""2024-07-29T12:56:00"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3422137791371378052,reels,3443,34,2024-07-28T12:50:06,"A post with username:""arshgoyalyt"", post_id: ""3422137791371378052"", post_type: ""reels"", likes: 3443, comments: 34, date_posted: ""2024-07-28T12:50:06"".","A post with username:""arshgoyalyt"", post_id: ""3422137791371378052"", post_type: ""reels"", likes: 3443, comments: 34, date_posted: ""2024-07-28T12:50:06"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3413218809134520279,reels,1457,14,2024-07-16T05:32:57,"A post with username:""arshgoyalyt"", post_id: ""3413218809134520279"", post_type: ""reels"", likes: 1457, comments: 14, date_posted: ""2024-07-16T05:32:57"".","A post with username:""arshgoyalyt"", post_id: ""3413218809134520279"", post_type: ""reels"", likes: 1457, comments: 14, date_posted: ""2024-07-16T05:32:57"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3409148832410172502,reels,2886,17,2024-07-10T14:41:23,"A post with username:""arshgoyalyt"", post_id: ""3409148832410172502"", post_type: ""reels"", likes: 2886, comments: 17, date_posted: ""2024-07-10T14:41:23"".","A post with username:""arshgoyalyt"", post_id: ""3409148832410172502"", post_type: ""reels"", likes: 2886, comments: 17, date_posted: ""2024-07-10T14:41:23"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3403411682146329766,reels,1901,17,2024-07-02T16:39:04,"A post with username:""arshgoyalyt"", post_id: ""3403411682146329766"", post_type: ""reels"", likes: 1901, comments: 17, date_posted: ""2024-07-02T16:39:04"".","A post with username:""arshgoyalyt"", post_id: ""3403411682146329766"", post_type: ""reels"", likes: 1901, comments: 17, date_posted: ""2024-07-02T16:39:04"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3402682662475628727,reels,9858,59,2024-07-01T16:30:47,"A post with username:""arshgoyalyt"", post_id: ""3402682662475628727"", post_type: ""reels"", likes: 9858, comments: 59, date_posted: ""2024-07-01T16:30:47"".","A post with username:""arshgoyalyt"", post_id: ""3402682662475628727"", post_type: ""reels"", likes: 9858, comments: 59, date_posted: ""2024-07-01T16:30:47"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3401925243474735874,static-image,27526,34,2024-06-30T15:25:13,"A post with username:""arshgoyalyt"", post_id: ""3401925243474735874"", post_type: ""static-image"", likes: 27526, comments: 34, date_posted: ""2024-06-30T15:25:13"".","A post with username:""arshgoyalyt"", post_id: ""3401925243474735874"", post_type: ""static-image"", likes: 27526, comments: 34, date_posted: ""2024-06-30T15:25:13"".","{'post_type': 'static-image', 'username': 'arshgoyalyt'}",arshgoyalyt
3394591727341145424,reels,2187,38,2024-06-20T12:36:48,"A post with username:""arshgoyalyt"", post_id: ""3394591727341145424"", post_type: ""reels"", likes: 2187, comments: 38, date_posted: ""2024-06-20T12:36:48"".","A post with username:""arshgoyalyt"", post_id: ""3394591727341145424"", post_type: ""reels"", likes: 2187, comments: 38, date_posted: ""2024-06-20T12:36:48"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3390749806558471521,static-image,11211,51,2024-06-15T05:21:37,"A post with username:""arshgoyalyt"", post_id: ""3390749806558471521"", post_type: ""static-image"", likes: 11211, comments: 51, date_posted: ""2024-06-15T05:21:37"".","A post with username:""arshgoyalyt"", post_id: ""3390749806558471521"", post_type: ""static-image"", likes: 11211, comments: 51, date_posted: ""2024-06-15T05:21:37"".","{'post_type': 'static-image', 'username': 'arshgoyalyt'}",arshgoyalyt
3390378703912211560,reels,1350,26,2024-06-14T17:05:03,"A post with username:""arshgoyalyt"", post_id: ""3390378703912211560"", post_type: ""reels"", likes: 1350, comments: 26, date_posted: ""2024-06-14T17:05:03"".","A post with username:""arshgoyalyt"", post_id: ""3390378703912211560"", post_type: ""reels"", likes: 1350, comments: 26, date_posted: ""2024-06-14T17:05:03"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3389598162157946467,reels,3170,28,2024-06-13T15:15:25,"A post with username:""arshgoyalyt"", post_id: ""3389598162157946467"", post_type: ""reels"", likes: 3170, comments: 28, date_posted: ""2024-06-13T15:15:25"".","A post with username:""arshgoyalyt"", post_id: ""3389598162157946467"", post_type: ""reels"", likes: 3170, comments: 28, date_posted: ""2024-06-13T15:15:25"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3380155348679057105,reels,1558,52,2024-05-31T14:35:57,"A post with username:""arshgoyalyt"", post_id: ""3380155348679057105"", post_type: ""reels"", likes: 1558, comments: 52, date_posted: ""2024-05-31T14:35:57"".","A post with username:""arshgoyalyt"", post_id: ""3380155348679057105"", post_type: ""reels"", likes: 1558, comments: 52, date_posted: ""2024-05-31T14:35:57"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3378067153012845139,reels,2631,22,2024-05-28T17:25:51,"A post with username:""arshgoyalyt"", post_id: ""3378067153012845139"", post_type: ""reels"", likes: 2631, comments: 22, date_posted: ""2024-05-28T17:25:51"".","A post with username:""arshgoyalyt"", post_id: ""3378067153012845139"", post_type: ""reels"", likes: 2631, comments: 22, date_posted: ""2024-05-28T17:25:51"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
